Elapsed_Time_s,Impedance_Ohm
2026-06-11 12:46:43,157.2147
2026-06-11 12:46:44,157.1045
2026-06-11 12:46:45,157.0545
2026-06-11 12:46:46,157.1015
2026-06-11 12:46:47,157.3494
2026-06-11 12:46:48,157.7419
2026-06-11 12:46:49,158.3217
2026-06-11 12:46:50,159.1573
2026-06-11 12:46:51,160.3124
2026-06-11 12:46:52,161.836
2026-06-11 12:46:53,163.7983
2026-06-11 12:46:54,166.3356
2026-06-11 12:46:55,169.2414
2026-06-11 12:46:56,172.2133
2026-06-11 12:46:57,175.1766
2026-06-11 12:46:58,178.1651
2026-06-11 12:46:59,181.0367
2026-06-11 12:47:00,183.7779
2026-06-11 12:47:01,186.5027
2026-06-11 12:47:02,189.0075
2026-06-11 12:47:03,191.4032
2026-06-11 12:47:04,193.6169
2026-06-11 12:47:05,195.747
2026-06-11 12:47:06,197.7821
2026-06-11 12:47:07,199.7673
2026-06-11 12:47:08,201.5687
2026-06-11 12:47:09,203.2859
2026-06-11 12:47:10,204.9477
2026-06-11 12:47:11,206.5011
2026-06-11 12:47:12,207.9697
2026-06-11 12:47:13,209.3147
2026-06-11 12:47:14,210.6572
2026-06-11 12:47:15,211.8674
2026-06-11 12:47:17,213.0463
2026-06-11 12:47:18,214.1616
2026-06-11 12:47:19,215.2408
2026-06-11 12:47:20,216.2913
2026-06-11 12:47:21,217.2607
2026-06-11 12:47:22,218.1862
2026-06-11 12:47:23,219.0327
2026-06-11 12:47:24,219.8505
2026-06-11 12:47:25,220.5628
2026-06-11 12:47:26,221.2888
2026-06-11 12:47:27,221.9522
2026-06-11 12:47:28,222.6114
2026-06-11 12:47:29,223.2494
2026-06-11 12:47:30,223.8262
2026-06-11 12:47:31,224.3921
2026-06-11 12:47:32,224.9237
2026-06-11 12:47:33,225.4458
2026-06-11 12:47:34,225.8784
2026-06-11 12:47:35,226.0992
2026-06-11 12:47:36,226.1122
2026-06-11 12:47:37,225.7571
2026-06-11 12:47:38,225.0509
2026-06-11 12:47:39,223.9086
2026-06-11 12:47:40,222.5141
2026-06-11 12:47:41,220.9525
2026-06-11 12:47:42,219.3149
2026-06-11 12:47:43,217.7548
2026-06-11 12:47:44,216.3622
2026-06-11 12:47:45,214.9943
2026-06-11 12:47:46,213.8123
2026-06-11 12:47:47,212.6515
2026-06-11 12:47:48,211.5975
2026-06-11 12:47:49,210.6451
2026-06-11 12:47:50,209.7326
2026-06-11 12:47:51,208.8955
2026-06-11 12:47:52,208.1481
2026-06-11 12:47:53,207.4443
2026-06-11 12:47:54,206.7733
2026-06-11 12:47:55,206.1988
2026-06-11 12:47:56,205.628
2026-06-11 12:47:57,205.0798
2026-06-11 12:47:58,204.6613
2026-06-11 12:47:59,204.2451
2026-06-11 12:48:00,203.8039
2026-06-11 12:48:01,203.4299
2026-06-11 12:48:02,203.1265
2026-06-11 12:48:03,202.8041
2026-06-11 12:48:04,202.5867
2026-06-11 12:48:06,202.2273
2026-06-11 12:48:07,202.0439
2026-06-11 12:48:08,201.7988
2026-06-11 12:48:09,201.5591
2026-06-11 12:48:10,201.3444
2026-06-11 12:48:11,201.2098
2026-06-11 12:48:12,201.0728
2026-06-11 12:48:13,200.9002
2026-06-11 12:48:14,200.7858
2026-06-11 12:48:15,200.6639
2026-06-11 12:48:16,200.5324
2026-06-11 12:48:17,200.4166
2026-06-11 12:48:18,200.3366
2026-06-11 12:48:19,200.2586
2026-06-11 12:48:20,200.191
2026-06-11 12:48:21,199.989
2026-06-11 12:48:22,199.7252
2026-06-11 12:48:23,199.2806
2026-06-11 12:48:24,198.629
2026-06-11 12:48:25,197.6735
2026-06-11 12:48:26,196.3923
2026-06-11 12:48:27,194.772
2026-06-11 12:48:28,192.9221
2026-06-11 12:48:29,191.0554
2026-06-11 12:48:30,189.0917
2026-06-11 12:48:31,187.138
2026-06-11 12:48:32,185.1496
2026-06-11 12:48:33,183.3893
2026-06-11 12:48:34,181.7853
2026-06-11 12:48:35,180.2504
2026-06-11 12:48:36,178.8116
2026-06-11 12:48:37,177.3432
2026-06-11 12:48:38,175.8546
2026-06-11 12:48:39,174.3384
2026-06-11 12:48:40,172.7648
2026-06-11 12:48:41,171.3767
2026-06-11 12:48:42,170.1773
2026-06-11 12:48:43,169.1349
2026-06-11 12:48:44,168.3009
2026-06-11 12:48:45,167.4765
2026-06-11 12:48:46,166.8147
2026-06-11 12:48:47,166.206
2026-06-11 12:48:48,165.6478
2026-06-11 12:48:49,165.166
2026-06-11 12:48:50,164.6554
2026-06-11 12:48:51,164.2659
2026-06-11 12:48:52,163.834
2026-06-11 12:48:54,163.454
2026-06-11 12:48:55,163.1146
2026-06-11 12:48:56,162.8274
2026-06-11 12:48:57,162.5726
2026-06-11 12:48:58,162.3298
2026-06-11 12:48:59,162.105
2026-06-11 12:49:00,161.9103
2026-06-11 12:49:01,161.7968
2026-06-11 12:49:02,161.6506
2026-06-11 12:49:03,161.526
2026-06-11 12:49:04,161.4093
2026-06-11 12:49:05,161.3279
2026-06-11 12:49:06,161.3819
2026-06-11 12:49:07,161.5726
2026-06-11 12:49:08,161.9467
2026-06-11 12:49:09,162.5571
2026-06-11 12:49:10,163.3753
2026-06-11 12:49:11,164.5509
2026-06-11 12:49:12,166.0843
2026-06-11 12:49:13,168.0641
2026-06-11 12:49:14,170.6701
2026-06-11 12:49:15,173.6356
2026-06-11 12:49:16,176.6817
2026-06-11 12:49:17,179.757
2026-06-11 12:49:18,182.7807
2026-06-11 12:49:19,185.778
2026-06-11 12:49:20,188.7121
2026-06-11 12:49:21,191.479
2026-06-11 12:49:22,194.1155
2026-06-11 12:49:23,196.6556
2026-06-11 12:49:24,199.0176
2026-06-11 12:49:25,201.2504
2026-06-11 12:49:26,203.4011
2026-06-11 12:49:27,205.4226
2026-06-11 12:49:28,207.3114
2026-06-11 12:49:29,209.1617
2026-06-11 12:49:30,210.847
2026-06-11 12:49:31,212.4411
2026-06-11 12:49:32,213.9595
2026-06-11 12:49:33,215.3414
2026-06-11 12:49:34,216.7213
2026-06-11 12:49:35,218.0454
2026-06-11 12:49:36,219.2636
2026-06-11 12:49:37,220.4392
2026-06-11 12:49:38,221.5336
2026-06-11 12:49:39,222.5946
2026-06-11 12:49:40,223.6167
2026-06-11 12:49:42,224.5565
2026-06-11 12:49:43,225.4677
2026-06-11 12:49:44,226.2982
2026-06-11 12:49:45,227.1617
2026-06-11 12:49:46,227.9442
2026-06-11 12:49:47,228.6712
2026-06-11 12:49:48,229.3138
2026-06-11 12:49:49,229.9703
2026-06-11 12:49:50,230.579
2026-06-11 12:49:51,231.1498
2026-06-11 12:49:52,231.6877
2026-06-11 12:49:53,232.2337
2026-06-11 12:49:54,232.5939
2026-06-11 12:49:55,232.7362
2026-06-11 12:49:56,232.6279
2026-06-11 12:49:57,232.1195
2026-06-11 12:49:58,231.2284
2026-06-11 12:49:59,229.987
2026-06-11 12:50:00,228.5058
2026-06-11 12:50:01,226.897
2026-06-11 12:50:02,225.1794
2026-06-11 12:50:03,223.6044
2026-06-11 12:50:04,222.1105
2026-06-11 12:50:05,220.6915
2026-06-11 12:50:06,219.5043
2026-06-11 12:50:07,218.3137
2026-06-11 12:50:08,217.2423
2026-06-11 12:50:09,216.194
2026-06-11 12:50:10,215.3541
2026-06-11 12:50:11,214.5326
2026-06-11 12:50:12,213.762
2026-06-11 12:50:13,213.0831
2026-06-11 12:50:14,212.4088
2026-06-11 12:50:15,211.8079
2026-06-11 12:50:16,211.2995
2026-06-11 12:50:17,210.8077
2026-06-11 12:50:18,210.357
2026-06-11 12:50:19,209.8712
2026-06-11 12:50:20,209.4962
2026-06-11 12:50:21,209.1397
2026-06-11 12:50:22,208.8195
2026-06-11 12:50:23,208.4912
2026-06-11 12:50:24,208.2792
2026-06-11 12:50:25,208.0081
2026-06-11 12:50:26,207.7644
2026-06-11 12:50:27,207.5421
2026-06-11 12:50:29,207.3707
2026-06-11 12:50:30,207.1923
2026-06-11 12:50:31,207.0242
2026-06-11 12:50:32,206.8869
2026-06-11 12:50:33,206.7517
2026-06-11 12:50:34,206.6463
2026-06-11 12:50:35,206.5444
2026-06-11 12:50:36,206.4739
2026-06-11 12:50:37,206.3765
2026-06-11 12:50:38,206.2514
2026-06-11 12:50:39,206.1946
2026-06-11 12:50:40,206.0329
2026-06-11 12:50:41,205.8928
2026-06-11 12:50:42,205.5158
2026-06-11 12:50:43,204.9459
2026-06-11 12:50:44,204.1372
2026-06-11 12:50:45,203.0116
2026-06-11 12:50:46,201.6153
2026-06-11 12:50:47,199.8707
2026-06-11 12:50:48,197.9593
2026-06-11 12:50:49,195.9017
2026-06-11 12:50:50,193.8229
2026-06-11 12:50:51,191.7777
2026-06-11 12:50:52,189.8325
2026-06-11 12:50:53,188.0119
2026-06-11 12:50:54,186.396
2026-06-11 12:50:55,184.8722
2026-06-11 12:50:56,183.3721
2026-06-11 12:50:57,181.7819
2026-06-11 12:50:58,180.114
2026-06-11 12:50:59,178.4338
2026-06-11 12:51:00,176.9549
2026-06-11 12:51:01,175.5845
2026-06-11 12:51:02,174.5408
2026-06-11 12:51:03,173.5774
2026-06-11 12:51:04,172.7525
2026-06-11 12:51:05,172.0222
2026-06-11 12:51:06,171.3608
2026-06-11 12:51:07,170.7568
2026-06-11 12:51:08,170.2695
2026-06-11 12:51:09,169.7775
2026-06-11 12:51:10,169.3693
2026-06-11 12:51:11,168.9488
2026-06-11 12:51:12,168.6022
2026-06-11 12:51:13,168.2867
2026-06-11 12:51:14,167.928
2026-06-11 12:51:15,167.6834
2026-06-11 12:51:17,167.4916
2026-06-11 12:51:18,167.2381
2026-06-11 12:51:19,167.0491
2026-06-11 12:51:20,166.8797
2026-06-11 12:51:21,166.5674
2026-06-11 12:51:22,166.292
2026-06-11 12:51:23,166.1961
2026-06-11 12:51:24,166.0131
2026-06-11 12:51:25,166.0109
2026-06-11 12:51:26,166.0197
2026-06-11 12:51:27,166.1439
2026-06-11 12:51:28,166.4686
2026-06-11 12:51:29,166.9789
2026-06-11 12:51:30,167.7065
2026-06-11 12:51:31,168.7625
2026-06-11 12:51:32,170.1689
2026-06-11 12:51:33,172.0204
2026-06-11 12:51:34,174.4296
2026-06-11 12:51:35,177.3325
2026-06-11 12:51:36,180.4859
2026-06-11 12:51:37,183.618
2026-06-11 12:51:38,186.7964
2026-06-11 12:51:39,189.8988
2026-06-11 12:51:40,192.9728
2026-06-11 12:51:41,195.938
2026-06-11 12:51:42,198.7769
2026-06-11 12:51:43,201.4512
2026-06-11 12:51:44,203.9982
2026-06-11 12:51:45,206.3938
2026-06-11 12:51:46,208.6329
2026-06-11 12:51:47,210.8267
2026-06-11 12:51:48,212.8973
2026-06-11 12:51:49,214.8291
2026-06-11 12:51:50,216.6089
2026-06-11 12:51:51,218.3173
2026-06-11 12:51:52,219.9268
2026-06-11 12:51:53,221.4592
2026-06-11 12:51:54,222.9368
2026-06-11 12:51:55,224.3134
2026-06-11 12:51:56,225.6346
2026-06-11 12:51:57,226.8391
2026-06-11 12:51:58,228.0232
2026-06-11 12:51:59,229.13
2026-06-11 12:52:00,230.1679
2026-06-11 12:52:01,231.1269
2026-06-11 12:52:02,232.064
2026-06-11 12:52:04,232.9762
2026-06-11 12:52:05,233.8039
2026-06-11 12:52:06,234.5716
2026-06-11 12:52:07,235.3243
2026-06-11 12:52:08,236.0233
2026-06-11 12:52:09,236.7222
2026-06-11 12:52:10,237.3675
2026-06-11 12:52:11,238.004
2026-06-11 12:52:12,238.6118
2026-06-11 12:52:13,239.13
2026-06-11 12:52:14,239.5591
2026-06-11 12:52:15,239.6807
2026-06-11 12:52:16,239.5401
2026-06-11 12:52:17,238.9533
2026-06-11 12:52:18,238.0075
2026-06-11 12:52:19,236.6165
2026-06-11 12:52:20,235.0297
2026-06-11 12:52:21,233.2798
2026-06-11 12:52:22,231.5011
2026-06-11 12:52:23,229.824
2026-06-11 12:52:24,228.2707
2026-06-11 12:52:25,226.8542
2026-06-11 12:52:26,225.5326
2026-06-11 12:52:27,224.3564
2026-06-11 12:52:28,223.245
2026-06-11 12:52:29,222.2145
2026-06-11 12:52:30,221.3239
2026-06-11 12:52:31,220.4534
2026-06-11 12:52:32,219.7014
2026-06-11 12:52:33,218.9456
2026-06-11 12:52:34,218.3028
2026-06-11 12:52:35,217.7146
2026-06-11 12:52:36,217.1773
2026-06-11 12:52:37,216.6266
2026-06-11 12:52:38,216.1821
2026-06-11 12:52:39,215.8004
2026-06-11 12:52:40,215.379
2026-06-11 12:52:41,215.0245
2026-06-11 12:52:42,214.669
2026-06-11 12:52:43,214.3829
2026-06-11 12:52:44,214.1169
2026-06-11 12:52:45,213.8213
2026-06-11 12:52:46,213.628
2026-06-11 12:52:47,213.433
2026-06-11 12:52:48,213.247
2026-06-11 12:52:49,213.0854
2026-06-11 12:52:51,212.9091
2026-06-11 12:52:52,212.768
2026-06-11 12:52:53,212.6858
2026-06-11 12:52:54,212.5837
2026-06-11 12:52:55,212.4505
2026-06-11 12:52:56,212.3858
2026-06-11 12:52:57,212.3011
2026-06-11 12:52:58,212.2258
2026-06-11 12:52:59,212.1617
2026-06-11 12:53:00,212.0997
2026-06-11 12:53:01,211.8989
2026-06-11 12:53:02,211.5132
2026-06-11 12:53:03,210.9669
2026-06-11 12:53:04,210.0191
2026-06-11 12:53:05,208.837
2026-06-11 12:53:06,207.3083
2026-06-11 12:53:07,205.5382
2026-06-11 12:53:08,203.4725
2026-06-11 12:53:09,201.3325
2026-06-11 12:53:10,199.1387
2026-06-11 12:53:11,197.0295
2026-06-11 12:53:12,195.0096
2026-06-11 12:53:13,193.1878
2026-06-11 12:53:14,191.5127
2026-06-11 12:53:15,189.883
2026-06-11 12:53:16,188.2245
2026-06-11 12:53:17,186.5618
2026-06-11 12:53:18,184.834
2026-06-11 12:53:19,183.191
2026-06-11 12:53:20,181.7047
2026-06-11 12:53:21,180.482
2026-06-11 12:53:22,179.4362
2026-06-11 12:53:23,178.5198
2026-06-11 12:53:24,177.7592
2026-06-11 12:53:25,177.0144
2026-06-11 12:53:26,176.4054
2026-06-11 12:53:27,175.8551
2026-06-11 12:53:28,175.3649
2026-06-11 12:53:29,174.9046
2026-06-11 12:53:30,174.4859
2026-06-11 12:53:31,174.0782
2026-06-11 12:53:32,173.7548
2026-06-11 12:53:33,173.4519
2026-06-11 12:53:34,173.1856
2026-06-11 12:53:35,172.9213
2026-06-11 12:53:36,172.6997
2026-06-11 12:53:37,172.4793
2026-06-11 12:53:39,172.31
2026-06-11 12:53:40,172.1557
2026-06-11 12:53:41,172.0153
2026-06-11 12:53:42,171.894
2026-06-11 12:53:43,171.8011
2026-06-11 12:53:44,171.673
2026-06-11 12:53:45,171.64
2026-06-11 12:53:46,171.6631
2026-06-11 12:53:47,171.8327
2026-06-11 12:53:48,172.1714
2026-06-11 12:53:49,172.7695
2026-06-11 12:53:50,173.5808
2026-06-11 12:53:51,174.7493
2026-06-11 12:53:52,176.2665
2026-06-11 12:53:53,178.2869
2026-06-11 12:53:54,180.7733
2026-06-11 12:53:55,183.8606
2026-06-11 12:53:56,187.1133
2026-06-11 12:53:57,190.3329
2026-06-11 12:53:58,193.6023
2026-06-11 12:53:59,196.7919
2026-06-11 12:54:00,199.9383
2026-06-11 12:54:01,202.9888
2026-06-11 12:54:02,205.8921
2026-06-11 12:54:03,208.68
2026-06-11 12:54:04,211.2996
2026-06-11 12:54:05,213.7845
2026-06-11 12:54:06,216.1784
2026-06-11 12:54:07,218.3433
2026-06-11 12:54:08,220.4273
2026-06-11 12:54:09,222.4774
2026-06-11 12:54:10,224.3149
2026-06-11 12:54:11,226.0999
2026-06-11 12:54:12,227.7656
2026-06-11 12:54:13,229.2926
2026-06-11 12:54:14,230.8223
2026-06-11 12:54:15,232.2329
2026-06-11 12:54:16,233.6421
2026-06-11 12:54:17,234.8871
2026-06-11 12:54:18,236.0768
2026-06-11 12:54:19,237.1524
2026-06-11 12:54:20,238.2497
2026-06-11 12:54:21,239.2783
2026-06-11 12:54:22,240.2176
2026-06-11 12:54:23,241.1651
2026-06-11 12:54:24,242.0018
2026-06-11 12:54:25,242.8322
2026-06-11 12:54:27,243.6335
2026-06-11 12:54:28,244.3247
2026-06-11 12:54:29,245.0183
2026-06-11 12:54:30,245.676
2026-06-11 12:54:31,246.2719
2026-06-11 12:54:32,246.8765
2026-06-11 12:54:33,247.4183
2026-06-11 12:54:34,247.8121
2026-06-11 12:54:35,247.8837
2026-06-11 12:54:36,247.6511
2026-06-11 12:54:37,247.0026
2026-06-11 12:54:38,245.9119
2026-06-11 12:54:39,244.4497
2026-06-11 12:54:40,242.725
2026-06-11 12:54:41,240.8744
2026-06-11 12:54:42,238.986
2026-06-11 12:54:43,237.2618
2026-06-11 12:54:44,235.6649
2026-06-11 12:54:45,234.1815
2026-06-11 12:54:46,232.7405
2026-06-11 12:54:47,231.3246
2026-06-11 12:54:48,230.091
2026-06-11 12:54:49,228.9479
2026-06-11 12:54:50,227.9107
2026-06-11 12:54:51,226.9781
2026-06-11 12:54:52,226.1316
2026-06-11 12:54:53,225.3935
2026-06-11 12:54:54,224.7062
2026-06-11 12:54:55,224.0893
2026-06-11 12:54:56,223.5135
2026-06-11 12:54:57,222.9901
2026-06-11 12:54:58,222.4767
2026-06-11 12:54:59,222.0591
2026-06-11 12:55:00,221.6431
2026-06-11 12:55:01,221.2523
2026-06-11 12:55:02,220.9306
2026-06-11 12:55:03,220.631
2026-06-11 12:55:04,220.2956
2026-06-11 12:55:05,220.0661
2026-06-11 12:55:06,219.8475
2026-06-11 12:55:07,219.6312
2026-06-11 12:55:08,219.4167
2026-06-11 12:55:09,219.2978
2026-06-11 12:55:10,219.091
2026-06-11 12:55:11,218.9451
2026-06-11 12:55:12,218.8487
2026-06-11 12:55:14,218.7319
2026-06-11 12:55:15,218.6194
2026-06-11 12:55:16,218.5273
2026-06-11 12:55:17,218.5125
2026-06-11 12:55:18,218.3717
2026-06-11 12:55:19,218.3064
2026-06-11 12:55:20,218.1489
2026-06-11 12:55:21,217.9768
2026-06-11 12:55:22,217.5678
2026-06-11 12:55:23,216.8915
2026-06-11 12:55:24,215.9228
2026-06-11 12:55:25,214.6097
2026-06-11 12:55:26,212.9633
2026-06-11 12:55:27,211.0071
2026-06-11 12:55:28,208.8377
2026-06-11 12:55:29,206.6184
2026-06-11 12:55:30,204.3873
2026-06-11 12:55:31,202.1963
2026-06-11 12:55:32,200.1277
2026-06-11 12:55:33,198.2176
2026-06-11 12:55:34,196.4628
2026-06-11 12:55:35,194.7391
2026-06-11 12:55:36,192.9402
2026-06-11 12:55:37,191.0985
2026-06-11 12:55:38,189.3394
2026-06-11 12:55:39,187.6395
2026-06-11 12:55:40,186.2599
2026-06-11 12:55:41,185.0449
2026-06-11 12:55:42,184.0518
2026-06-11 12:55:43,183.1529
2026-06-11 12:55:44,182.4011
2026-06-11 12:55:45,181.7461
2026-06-11 12:55:46,181.176
2026-06-11 12:55:47,180.6767
2026-06-11 12:55:48,180.1561
2026-06-11 12:55:49,179.7193
2026-06-11 12:55:50,179.319
2026-06-11 12:55:51,178.9431
2026-06-11 12:55:52,178.6135
2026-06-11 12:55:53,178.3155
2026-06-11 12:55:54,178.0719
2026-06-11 12:55:55,177.7928
2026-06-11 12:55:56,177.5978
2026-06-11 12:55:57,177.4159
2026-06-11 12:55:58,177.2485
2026-06-11 12:55:59,177.0976
2026-06-11 12:56:01,176.9392
2026-06-11 12:56:02,176.8331
2026-06-11 12:56:03,176.7115
2026-06-11 12:56:04,176.6303
2026-06-11 12:56:05,176.7387
2026-06-11 12:56:06,176.9858
2026-06-11 12:56:07,177.3827
2026-06-11 12:56:08,178.0591
2026-06-11 12:56:09,179.0305
2026-06-11 12:56:10,180.2739
2026-06-11 12:56:11,182.0031
2026-06-11 12:56:12,184.1922
2026-06-11 12:56:13,187.0169
2026-06-11 12:56:14,190.3044
2026-06-11 12:56:15,193.6801
2026-06-11 12:56:16,197.0397
2026-06-11 12:56:17,200.389
2026-06-11 12:56:18,203.7435
2026-06-11 12:56:19,206.9638
2026-06-11 12:56:20,210.0986
2026-06-11 12:56:21,213.1207
2026-06-11 12:56:22,215.953
2026-06-11 12:56:23,218.626
2026-06-11 12:56:24,221.17
2026-06-11 12:56:25,223.5718
2026-06-11 12:56:26,225.8332
2026-06-11 12:56:27,227.9713
2026-06-11 12:56:28,229.9984
2026-06-11 12:56:29,231.9524
2026-06-11 12:56:30,233.6689
2026-06-11 12:56:31,235.3837
2026-06-11 12:56:32,236.9549
2026-06-11 12:56:33,238.4577
2026-06-11 12:56:34,239.964
2026-06-11 12:56:35,241.2992
2026-06-11 12:56:36,242.5828
2026-06-11 12:56:37,243.7431
2026-06-11 12:56:38,244.9696
2026-06-11 12:56:39,246.0404
2026-06-11 12:56:40,247.0468
2026-06-11 12:56:41,248.0725
2026-06-11 12:56:42,249.0012
2026-06-11 12:56:43,249.914
2026-06-11 12:56:44,250.6887
2026-06-11 12:56:45,251.4866
2026-06-11 12:56:46,252.1814
2026-06-11 12:56:47,252.8637
2026-06-11 12:56:49,253.5568
2026-06-11 12:56:50,254.1751
2026-06-11 12:56:51,254.749
2026-06-11 12:56:52,255.3383
2026-06-11 12:56:53,255.6945
2026-06-11 12:56:54,255.8568
2026-06-11 12:56:55,255.7003
2026-06-11 12:56:56,255.0569
2026-06-11 12:56:57,253.9827
2026-06-11 12:56:58,252.4992
2026-06-11 12:56:59,250.7179
2026-06-11 12:57:00,248.8407
2026-06-11 12:57:01,246.8102
2026-06-11 12:57:02,244.9347
2026-06-11 12:57:03,243.1802
2026-06-11 12:57:04,241.6215
2026-06-11 12:57:05,240.2272
2026-06-11 12:57:06,238.8577
2026-06-11 12:57:07,237.6863
2026-06-11 12:57:08,236.5557
2026-06-11 12:57:09,235.5218
2026-06-11 12:57:10,234.6377
2026-06-11 12:57:11,233.7549
2026-06-11 12:57:12,232.9208
2026-06-11 12:57:13,232.2227
2026-06-11 12:57:14,231.6085
2026-06-11 12:57:15,230.9558
2026-06-11 12:57:16,230.4406
2026-06-11 12:57:17,229.9526
2026-06-11 12:57:18,229.5025
2026-06-11 12:57:19,229.0449
2026-06-11 12:57:20,228.7156
2026-06-11 12:57:21,228.3556
2026-06-11 12:57:22,228.0243
2026-06-11 12:57:23,227.7499
2026-06-11 12:57:24,227.474
2026-06-11 12:57:25,227.2368
2026-06-11 12:57:26,226.9854
2026-06-11 12:57:27,226.8024
2026-06-11 12:57:28,226.654
2026-06-11 12:57:29,226.4556
2026-06-11 12:57:30,226.3472
2026-06-11 12:57:31,226.1942
2026-06-11 12:57:32,226.0803
2026-06-11 12:57:33,226.0028
2026-06-11 12:57:34,225.9295
2026-06-11 12:57:36,225.8482
2026-06-11 12:57:37,225.7783
2026-06-11 12:57:38,225.7312
2026-06-11 12:57:39,225.6587
2026-06-11 12:57:40,225.4424
2026-06-11 12:57:41,225.0209
2026-06-11 12:57:42,224.3728
2026-06-11 12:57:43,223.3569
2026-06-11 12:57:44,221.996
2026-06-11 12:57:45,220.3564
2026-06-11 12:57:46,218.3163
2026-06-11 12:57:47,216.0906
2026-06-11 12:57:48,213.7099
2026-06-11 12:57:49,211.3233
2026-06-11 12:57:50,208.999
2026-06-11 12:57:51,206.8234
2026-06-11 12:57:52,204.7683
2026-06-11 12:57:53,202.8906
2026-06-11 12:57:54,201.0746
2026-06-11 12:57:55,199.199
2026-06-11 12:57:56,197.2
2026-06-11 12:57:57,195.3485
2026-06-11 12:57:58,193.6941
2026-06-11 12:57:59,192.334
2026-06-11 12:58:00,191.1157
2026-06-11 12:58:01,190.138
2026-06-11 12:58:02,189.3282
2026-06-11 12:58:03,188.5683
2026-06-11 12:58:04,187.9069
2026-06-11 12:58:05,187.3086
2026-06-11 12:58:06,186.8033
2026-06-11 12:58:07,186.2986
2026-06-11 12:58:08,185.8072
2026-06-11 12:58:09,185.4386
2026-06-11 12:58:10,185.0664
2026-06-11 12:58:11,184.7346
2026-06-11 12:58:12,184.434
2026-06-11 12:58:13,184.1339
2026-06-11 12:58:14,183.9227
2026-06-11 12:58:15,183.6751
2026-06-11 12:58:16,183.493
2026-06-11 12:58:17,183.3173
2026-06-11 12:58:18,183.1627
2026-06-11 12:58:19,182.9995
2026-06-11 12:58:20,182.9228
2026-06-11 12:58:21,182.8679
2026-06-11 12:58:23,182.7339
2026-06-11 12:58:24,182.7365
2026-06-11 12:58:25,182.779
2026-06-11 12:58:26,183.0048
2026-06-11 12:58:27,183.4076
2026-06-11 12:58:28,184.0863
2026-06-11 12:58:29,184.9857
2026-06-11 12:58:30,186.2929
2026-06-11 12:58:31,187.9866
2026-06-11 12:58:32,190.2004
2026-06-11 12:58:33,192.9724
2026-06-11 12:58:34,196.3215
2026-06-11 12:58:35,199.8041
2026-06-11 12:58:36,203.1879
2026-06-11 12:58:37,206.62
2026-06-11 12:58:38,210.0775
2026-06-11 12:58:39,213.5162
2026-06-11 12:58:40,216.8122
2026-06-11 12:58:41,219.9794
2026-06-11 12:58:42,222.98
2026-06-11 12:58:43,225.8084
2026-06-11 12:58:44,228.3711
2026-06-11 12:58:45,226.9302
2026-06-11 12:58:46,228.8898
2026-06-11 12:58:47,230.9612
2026-06-11 12:58:48,233.0048
2026-06-11 12:58:49,234.936
2026-06-11 12:58:50,236.8368
2026-06-11 12:58:51,238.502
2026-06-11 12:58:52,240.1493
2026-06-11 12:58:53,241.7348
2026-06-11 12:58:54,243.2431
2026-06-11 12:58:55,244.6256
2026-06-11 12:58:56,245.9615
2026-06-11 12:58:57,247.1747
2026-06-11 12:58:58,248.3452
2026-06-11 12:58:59,249.4148
2026-06-11 12:59:00,250.4845
2026-06-11 12:59:01,251.5488
2026-06-11 12:59:02,252.4685
2026-06-11 12:59:03,253.3793
2026-06-11 12:59:04,254.2528
2026-06-11 12:59:05,255.0239
2026-06-11 12:59:06,255.7626
2026-06-11 12:59:07,256.5191
2026-06-11 12:59:08,257.1982
2026-06-11 12:59:10,257.7991
2026-06-11 12:59:11,258.3734
2026-06-11 12:59:12,258.9075
2026-06-11 12:59:13,259.1989
2026-06-11 12:59:14,259.1352
2026-06-11 12:59:15,258.6656
2026-06-11 12:59:16,257.7546
2026-06-11 12:59:17,256.4214
2026-06-11 12:59:18,254.682
2026-06-11 12:59:19,252.7902
2026-06-11 12:59:20,250.8021
2026-06-11 12:59:21,248.8842
2026-06-11 12:59:22,247.081
2026-06-11 12:59:23,245.4405
2026-06-11 12:59:24,243.9382
2026-06-11 12:59:25,242.6097
2026-06-11 12:59:26,241.3771
2026-06-11 12:59:27,240.1936
2026-06-11 12:59:28,239.1835
2026-06-11 12:59:29,238.1728
2026-06-11 12:59:30,237.3298
2026-06-11 12:59:31,236.522
2026-06-11 12:59:32,235.7619
2026-06-11 12:59:33,235.1111
2026-06-11 12:59:34,234.4767
2026-06-11 12:59:35,233.9132
2026-06-11 12:59:36,233.3961
2026-06-11 12:59:37,232.9209
2026-06-11 12:59:38,232.4731
2026-06-11 12:59:39,232.0851
2026-06-11 12:59:40,231.718
2026-06-11 12:59:41,231.3871
2026-06-11 12:59:42,231.0569
2026-06-11 12:59:43,230.7735
2026-06-11 12:59:44,230.5418
2026-06-11 12:59:45,230.3253
2026-06-11 12:59:46,230.099
2026-06-11 12:59:47,229.9224
2026-06-11 12:59:48,229.7561
2026-06-11 12:59:49,229.6195
2026-06-11 12:59:50,229.4692
2026-06-11 12:59:51,229.3898
2026-06-11 12:59:52,229.2367
2026-06-11 12:59:53,229.1544
2026-06-11 12:59:54,229.0728
2026-06-11 12:59:55,229.0324
2026-06-11 12:59:56,228.9852
2026-06-11 12:59:58,228.9245
2026-06-11 12:59:59,228.7437
2026-06-11 13:00:00,228.4939
